"group","condition","HR_RR","HR_DET","HR_NRLINE","HR_maxL","HR_L","HR_ENTR","HR_LAM","HR_TT","resp_RR","resp_DET","resp_NRLINE","resp_maxL","resp_L","resp_ENTR","resp_LAM","resp_TT","pair","HREmbed","HRDelay","HRRadius","respDelay","respEmbed","respRadius","study","trial"
"9_1_5_2","Synchronous",2.04626395102586,93.5476907856276,10046,89,10.3534740195103,2.71737520529085,94.4452938795701,11.8080512762847,4.13003776047605,77.7842682448451,53731,33,3.39522808062385,1.60761000859001,93.8865485306909,5.66502868609946,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_2_5_1","Synchronous",1.88024023287859,95.1156963313887,8280,90,11.7359903381643,2.71826840002502,96.2922360126855,13.7262452909167,5.042537106716,88.1002269949363,62735,49,4.02127998724795,1.87569362774205,95.9521564518945,5.64836362141271,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_1_5_1","Synchronous",2.99551251932204,97.9110731554469,8890,127,17.9260967379078,3.34572450628958,99.0034590170985,29.123621904934,3.9636085018919,77.9359430604982,51719,34,3.39177091591098,1.60660931683775,93.2268827666485,4.91776230987368,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_2_5_2","Synchronous",1.42050489540837,91.1950663349917,7875,87,8.93815873015873,2.57736845441863,96.4461546434494,12.8191837437575,6.65544459293333,92.3824290499601,74458,71,4.68924762953612,2.1255484653943,97.1659672648184,6.13155346289989,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_1_6_2","Synchronous",4.90947973216397,95.0029298338852,25284,111,5.51463376048094,2.06831225052214,99.2586838913645,23.9130006565988,3.68440847791004,83.2965396857994,22782,36,4.27297866736898,1.96500001765139,87.6878187356676,4.96266343825666,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_2_6_1","Synchronous",0.224623934708864,82.3082650781832,1379,29,4.00797679477883,1.81279746570831,95.7259865971705,5.32119205298013,3.9705721476399,84.7306363888999,26887,32,3.96898129207424,1.8600973718839,91.0611774981142,4.32226577221678,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_1_6_1","Synchronous",0.118149179060567,71.5741789354473,764,21,3.30890052356021,1.43198507133356,84.8244620611551,3.85585585585586,4.49617760117479,92.1902718469748,26549,52,4.95231458812008,2.18677598060479,95.9584060806215,5.42378725428028,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_2_6_2","Synchronous",13.9321364763513,97.6369350745391,41289,167,9.84889437864806,2.42434363084049,98.279442871789,10.3792631285341,3.71710118756189,78.1883719944023,24904,31,3.70173466109862,1.75692246295072,89.2888342309486,4.30259931338892,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_1_6_2","Synchronous",8.64149680108496,97.1357133881812,22141,300,20.5994309200126,3.36219908483655,99.5225124110568,36.2443961839758,4.26716448109766,85.950338190567,49171,39,4.23570803929145,1.98080006263926,88.9905455205741,5.52968177039259,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_2_6_1","Synchronous",0.46380265170484,87.3417721518987,4334,70,5.07868020304569,2.06091559704433,94.73433593905,6.84264832330181,3.75963536654323,86.018136001274,45522,40,4.03424717718905,1.88157691601004,92.2687800354102,4.48728929384966,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_1_6_1","Synchronous",0.832143045785259,90.9255777949795,6810,71,6.03700440528634,2.21308183021306,93.8582328873161,6.85257548845471,3.85550256406012,90.5500086780974,46880,58,4.22892491467577,1.96184534245105,94.0125695389647,5.21941880515265,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_2_6_2","Synchronous",4.59700369610279,97.3420716547696,18757,224,12.9627339126726,2.89980330996156,97.8697338868849,14.0059585195371,4.05827823992474,81.6399588643435,47872,40,3.93016794786096,1.83994679332498,91.6578797780063,4.48523197791698,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_1_6_2","Synchronous",25.9208831924405,99.6914998079418,22968,500,61.1320968303727,3.66671174038787,99.8636777056958,117.267550441888,4.10573637682923,82.88970285479,46358,64,4.16883817248371,1.93281021682021,90.0712839692561,5.35639953068408,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_2_6_1","Synchronous",0.308692586684865,78.8529183807309,2898,39,4.56383712905452,1.90343368315243,89.244619328683,7.19317635752042,4.69597824427434,91.5644804439944,50028,50,4.88076677060846,2.18094168188727,95.7524280946488,6.20457306701657,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_1_6_1","Synchronous",0.595208188515782,87.0783216350762,6210,32,4.53494363929147,2.0197234745875,89.6663677684673,4.8968253968254,4.56205648874238,90.3051357767356,49716,59,4.70570842384745,2.11144734490347,96.5043521896049,5.98680555555556,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_2_6_2","Synchronous",14.6216633990122,97.4497688416405,52668,126,14.6999316473001,2.66703918387235,97.7455609161751,15.5459331771866,4.08368903456414,83.0375161707633,44350,49,4.34191657271702,1.99831748331726,94.3040103492885,5.89320649977094,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_1_6_2","Synchronous",10.0275859606619,98.2123684282974,24025,245,22.2732570239334,3.41673956945705,99.6123739343495,44.4907779326174,3.61120321961636,77.8377034071459,47310,30,3.37393785668992,1.58895614900711,89.5615622058917,5.44041588909624,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_2_6_1","Synchronous",0.768262286923806,91.0621885779992,6035,74,6.29875724937862,2.26547643128675,96.4737447297815,9.96092010883008,3.90445752531966,87.3124904159262,46683,52,4.14692714692715,1.90645961796097,93.0597775592859,5.62846777053384,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_1_6_1","Synchronous",0.82306980633879,89.6739859576942,7253,128,5.52929822142562,2.13327052215972,93.2561155583382,6.45403899721448,3.90088275656582,85.1547722768702,51738,42,3.64594688623449,1.72800326049472,95.4771374013064,5.48396297352659,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_2_6_2","Synchronous",8.58801437952017,97.6056232387198,29787,200,15.2906301406654,3.02605476492159,98.1302302656252,16.6755280407866,4.1291924949579,81.9693454564064,48671,35,3.94906617903885,1.85840961812675,92.8238174033196,5.43124142233313,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_1_6_2","Synchronous",19.4488660383126,99.1191048917168,33883,295,30.9139391435233,3.64507358471321,99.6319904311834,53.1863507779349,4.01420116509286,83.4848258859244,50314,41,3.78238661207616,1.80035091216929,89.4540126516753,5.41791322368945,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_2_6_1","Synchronous",0.515610296820078,86.4577384351799,5143,36,4.70970250826366,2.03983841564676,93.9570245573958,12.5109315589354,3.38662673726277,72.3917926745565,42473,25,3.27787064723471,1.55060866543875,78.3892135859731,3.54600837371219,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_1_6_1","Synchronous",1.19479656159193,92.6925446703635,8641,122,6.96400879527832,2.3121309063591,94.026494146642,7.48338850067427,3.70481637575152,88.0409725027925,47356,42,3.91133119351297,1.83804838174016,94.5057870095302,5.10228905768836,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_2_6_2","Synchronous",19.1731352606513,97.3411954877403,40653,380,24.9448995154109,2.7285752322191,97.5259746742127,29.1805962433224,3.86721301342616,70.7504769884384,43859,35,3.54255682984108,1.69187150904744,79.3626796960024,3.8018018018018,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_1_6_2","Synchronous",5.30348329576129,98.656339357597,13162,215,21.5997568758547,3.4580850623192,99.4541378640238,37.3365033871808,3.45319139681712,72.4849053524804,42551,30,3.34046203379474,1.57953706635005,88.7351093342037,5.06641432522929,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_2_6_1","Synchronous",0.59375426170793,88.8661583286839,5765,82,4.97311361665221,2.02211873795414,95.8713037009485,6.80677816901408,4.22916275217748,89.532022268395,50779,50,4.23444731089624,1.95785375462528,94.9979388826662,5.40596640049286,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_1_6_1","Synchronous",0.567896449492331,89.7138412677836,5486,64,5.04611738971929,2.06438097894526,92.2578345270117,5.67204622434748,3.24562588301631,77.2762046346082,41702,35,3.41535178168913,1.61472739682456,94.6275005561313,5.13747496170614,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_2_6_2","Synchronous",3.19304411968505,96.0287268870752,12464,194,13.3669768934531,2.80777402179914,96.6604417392908,15.2193483982213,3.73639056479409,81.0484593124641,44194,48,3.89118432366385,1.82216013457027,93.7934187333277,5.13810286068367,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_1_7_2","Synchronous",1.06678807174987,92.0729986516572,5518,87,5.32131206959043,1.96498679641105,96.7608416167571,13.0532994923858,6.10458325307278,93.3116430397397,33928,51,5.32551285074275,2.30221820491214,95.828233532161,6.27369239611861,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_2_7_1","Synchronous",3.75043360949422,95.4904251808379,12387,167,8.64301283603778,2.50540317974629,98.1117939295557,9.70531145226751,3.29679337167134,75.9526837711455,25316,27,3.13738347290251,1.46190714206047,88.912051868073,4.12886895510458,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_1_7_1","Synchronous",1.92567774376547,93.2826098285476,10250,100,5.2390243902439,1.97871830446445,97.9919050845102,13.8126836434868,4.00887652780094,86.1167033658383,29538,30,3.70729230144221,1.77073631446301,90.2768166089965,3.9446086179644,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_2_7_2","Synchronous",2.47404113344267,95.158193618172,8447,172,8.33183378714336,2.48387050726436,97.9502433747972,8.94149592693162,4.14708755876885,81.7711184090494,31218,33,3.44560830290217,1.6425864437246,89.7243507875692,4.26351912726222,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_1_7_2","Synchronous",5.55048521586488,96.4461568558535,23966,188,12.1368188266711,2.83183249197095,98.2552414046931,13.8328354028569,6.0195583875081,92.1142549556507,70580,49,4.46126381411165,2.06301730721407,94.897786046947,6.05692999981328,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_2_7_1","Synchronous",2.8699042856057,95.0454667880825,15987,156,9.27078251079002,2.63398908471515,97.2078646641614,10.8405921476078,3.60516309310124,77.9627404433243,49875,30,3.20020050125313,1.50056822548655,90.6567802819378,4.29316925354491,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_1_7_1","Synchronous",5.35497807055079,96.1974938652626,22341,191,12.5286245020366,2.94620657463479,98.1472062027866,16.3568932928576,4.41008479245826,85.4077904446264,61956,32,3.45230486151462,1.64689716236075,89.0139157865314,3.79422327370517,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_2_7_2","Synchronous",3.16727832815349,95.3764178133135,17810,245,9.21611454239192,2.58262502875023,97.8151729267386,10.8122551223585,4.3903091012732,82.9803619561032,57850,30,3.5761452031115,1.70204171867616,90.7164516750096,4.34652342699004,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_1_7_2","Synchronous",5.87485812711038,97.4283709361118,21546,131,14.4344657941149,3.09549484890146,98.1448182097276,17.0582598279429,4.74813817062354,86.4563553287444,58448,43,3.98839994525048,1.86558692479274,94.1865208877285,5.89528297506848,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_2_7_1","Synchronous",3.98318892527387,93.4181648485184,18590,125,10.8759548144164,2.75902138104151,95.1208017409866,13.0934936080901,4.23590726662439,84.2943494745244,57382,31,3.53359938656722,1.68700857747809,94.1973194093388,5.78660265086702,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_1_7_1","Synchronous",7.156356577206,97.8073525440728,19445,229,19.5587040370275,3.40903463521553,98.4801141843151,24.4047543177618,3.69516626108597,80.711695268232,50563,29,3.34954413306173,1.58561983308392,89.8430686675848,3.81503966326696,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_2_7_2","Synchronous",3.52485230220108,93.5178175172954,16604,122,10.7871597205493,2.79983569219815,95.4783970760997,13.142518326865,5.97803471892896,90.1683192232689,65606,58,4.66570130780721,2.11457381522361,95.0240666442791,6.16178942542787,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_1_7_2","Synchronous",0.768262286923806,91.0621885779992,6035,74,6.29875724937862,2.26547643128675,96.4737447297815,9.96092010883008,3.90445752531966,87.3124904159262,46683,52,4.14692714692715,1.90645961796097,93.0597775592859,5.62846777053384,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_2_7_1","Synchronous",10.0275859606619,98.2123684282974,24025,245,22.2732570239334,3.41673956945705,99.6123739343495,44.4907779326174,3.61120321961636,77.8377034071459,47310,30,3.37393785668992,1.58895614900711,89.5615622058917,5.44041588909624,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_1_7_1","Synchronous",0.82306980633879,89.6739859576942,7253,128,5.52929822142562,2.13327052215972,96.207683019543,8.5385989283588,3.90088275656582,85.1547722768702,51738,42,3.64594688623449,1.72800326049472,91.1957890745263,3.973564122738,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_2_7_2","Synchronous",8.58801437952017,97.6056232387198,29787,200,15.2906301406654,3.02605476492159,99.4713212682289,32.5800519407595,4.1291924949579,81.9693454564064,48671,35,3.94906617903885,1.85840961812675,89.0517050203852,5.42256154565285,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_1_7_2","Synchronous",7.74944828998883,97.4875971035763,29536,224,13.898022751896,2.93232619747916,98.2979117535997,15.3382990550306,5.19857664330623,89.0017648393861,66077,56,3.97631551069207,1.88255035405398,94.2654575879625,5.76129352821829,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_2_7_1","Synchronous",5.27782792905058,94.7327860963686,17179,234,15.8140171139182,3.12165971348899,96.1750367885513,24.2295528419573,3.43491252998711,66.9180448892124,43872,18,2.97522337709701,1.36202358825433,77.8886279978263,3.70501877773984,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_1_7_1","Synchronous",8.61556537232213,97.6404091153777,27515,278,16.612247864801,3.16829829771777,98.4408243828664,20.4206584836265,4.02008280432332,82.4502382954864,56723,35,3.31830121820073,1.57573111132497,89.3796432576395,3.78488221109256,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_2_7_2","Synchronous",4.59179532538606,94.2476492797537,17661,176,13.3144216069305,3.00415473805258,96.1578850331466,22.9668772735976,4.11683048675495,72.0226535832528,50431,23,3.33874006067696,1.58648433587924,78.4748184205799,3.85509256340751,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_1_7_2","Synchronous",3.65266903233441,96.4442988864816,17760,157,10.777759009009,2.79034993093702,97.8067214188542,12.037517053206,3.94459002773351,76.0282320168213,55317,25,3.07869190303162,1.433461885347,92.5375333145834,5.35260548468729,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_2_7_1","Synchronous",3.00418086775873,94.7345528505091,16820,132,9.19375743162901,2.58147108786675,97.1537792371687,10.9137705594935,4.30708566713197,84.3155372752324,59916,31,3.4418853060952,1.63854190957351,94.7846565216325,5.37165763010334,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_1_7_1","Synchronous",4.32716224222016,97.0032196462217,16192,238,14.0855360671937,3.07765223393655,98.3208502928304,16.2796478873239,3.32342553008274,71.3008737488542,44581,21,3.01841591709473,1.38485921324988,88.6513323477828,3.68944606156832,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_2_7_2","Synchronous",2.93214707629122,95.1550338940497,17483,164,8.67133787107476,2.53384027794714,97.4340949033392,10.8523489932886,6.0063687234853,91.3780516765714,67996,64,4.58372551326549,2.09166298751233,96.2759797468651,5.91869435132115,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_1_8_2","Synchronous",2.3186274624587,91.4187610006637,11999,100,5.28094007833986,2.01053578764527,95.9806099777823,19.4526315789474,3.82028656720559,76.8976216805031,25553,27,3.64665596994482,1.73189868431636,81.13518955586,3.92158270511747,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_2_8_1","Synchronous",5.74739558332143,96.8599947618078,17094,169,9.73557973557974,2.56275323844581,98.2777987952158,10.5016481124448,3.97908423212013,83.1073961098126,29230,29,3.58857338351009,1.70999707529723,89.3316959156994,4.33970978792194,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_1_8_1","Synchronous",2.87903323731761,93.8942916565002,14811,103,5.45621497535615,2.00537388674473,98.8985325386036,16.1761687571266,4.98776624302758,92.5434549017129,32289,42,4.53445445817461,2.08065959974772,96.0457619619493,5.12855648182524,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_2_8_2","Synchronous",6.96478037198259,94.2519019442096,21665,184,9.05792753288715,2.43115076572643,98.2027587796819,10.3679326606156,4.10178435359073,71.2551976450153,27974,30,3.31407735754629,1.57086517972325,89.6638920273313,4.3085758605407,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_1_8_2","Synchronous",4.31345116029801,92.6984221799346,13821,225,15.7196295492367,3.1270440682834,95.6996083183288,23.8383462642151,4.09506489966258,74.2747671428449,49793,29,3.46882091860302,1.65742855197452,77.5278869556991,3.92160616013747,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_2_8_1","Synchronous",4.32055515710599,96.8486965411484,21819,163,10.4203675695495,2.7411791456463,97.7249105469416,11.8026031484721,4.1806832527719,84.1833468122389,55463,35,3.60344734327389,1.71422785088221,90.7290403019275,4.37863110605167,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_1_8_1","Synchronous",8.93022089933287,97.2755132112879,32233,241,14.6436571215835,2.99850813042742,99.2193376735521,19.8278901198468,5.31038061777991,91.3834726090993,69190,49,3.98288770053476,1.89180403769634,94.8719989388513,4.80252467602229,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_2_8_2","Synchronous",2.40705864901489,93.7227136838725,10957,121,11.1872775394725,2.85058035110698,97.8675576692229,14.093811935697,4.12318758783938,71.5545628099068,50348,35,3.32763962818781,1.57712181736781,91.3493036306872,4.46978182730084,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_1_8_2","Synchronous",14.7402596566046,97.7371051576872,33795,406,23.1631010504513,3.02712365823254,97.9491110858624,27.9418364439379,3.72198583158895,71.4808856926571,45988,30,3.28524832565017,1.5568958538889,78.6927517032551,3.65718243584951,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_2_8_1","Synchronous",7.72756577132381,95.3113017466812,32034,110,12.4928201286133,2.84582770093913,95.9388590127703,13.7175645304093,4.98107925966715,89.4484904192887,61076,44,4.14260920819962,1.94843009524077,94.3056635791558,5.77462441009655,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_1_8_1","Synchronous",13.4629941579749,98.8942202537183,25926,243,27.9036874180359,3.72876257740452,99.3744531933508,39.3219018769946,4.32009923417183,86.5977784571487,55477,36,3.82944283216468,1.81527445743988,95.5854478752675,4.99744261875839,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_2_8_2","Synchronous",7.90518409566029,94.3659742091993,34546,125,11.7331384241301,2.67155154901708,97.6227670516584,15.2736213302251,3.89209551711672,72.1346484481042,47063,31,3.38762934789537,1.61125407087821,93.3064881006244,5.57774592270035,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_1_8_2","Synchronous",0.515610296820078,86.4577384351799,5143,36,4.70970250826366,2.03983841564676,93.9570245573958,12.5109315589354,3.38662673726277,72.3917926745565,42473,25,3.27787064723471,1.55060866543875,78.3892135859731,3.54600837371219,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_2_8_1","Synchronous",19.4488660383126,99.1191048917168,33883,295,30.9139391435233,3.64507358471321,99.6319904311834,53.1863507779349,4.01420116509286,83.4848258859244,50314,41,3.78238661207616,1.80035091216929,89.4540126516753,5.41791322368945,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_1_8_1","Synchronous",1.19479656159193,92.6925446703635,8641,122,6.96400879527832,2.3121309063591,98.4426987060998,13.1635427394439,3.70481637575152,88.0409725027925,47356,42,3.91133119351297,1.83804838174016,95.0267366970079,4.81009551764791,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_2_8_2","Synchronous",19.1731352606513,97.3411954877403,40653,380,24.9448995154109,2.7285752322191,99.8714704775654,92.9549718574109,3.86721301342616,70.7504769884384,43859,35,3.54255682984108,1.69187150904744,90.1856498199055,5.40466639377814,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_1_8_2","Synchronous",5.27782792905058,94.7327860963686,17179,234,15.8140171139182,3.12165971348899,96.1750367885513,24.2295528419573,3.43491252998711,66.9180448892124,43872,18,2.97522337709701,1.36202358825433,77.8886279978263,3.70501877773984,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_2_8_1","Synchronous",7.74944828998883,97.4875971035763,29536,224,13.898022751896,2.93232619747916,98.2979117535997,15.3382990550306,5.19857664330623,89.0017648393861,66077,56,3.97631551069207,1.88255035405398,94.2654575879625,5.76129352821829,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_1_8_1","Synchronous",8.61556537232213,97.6404091153777,27515,278,16.612247864801,3.16829829771777,99.2850307178317,22.3906445707679,4.02008280432332,82.4502382954864,56723,35,3.31830121820073,1.57573111132497,94.7058102046538,4.84301778594149,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_2_8_2","Synchronous",4.59179532538606,94.2476492797537,17661,176,13.3144216069305,3.00415473805258,98.1350551908232,17.1796940780241,4.11683048675495,72.0226535832528,50431,23,3.33874006067696,1.58648433587924,92.7406729346143,5.34833982929597,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_1_8_2","Synchronous",2.50296260592271,94.2757352941177,8923,175,14.3690462848818,3.0612139168868,95.3066176470588,21.8762869198312,3.56235391654658,64.9823277886255,43133,18,3.04768970393898,1.41300516003968,78.4918065201809,3.61919631664121,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_2_8_1","Synchronous",4.00525548530697,95.8134982630911,19677,171,10.5969914112924,2.67998084459119,96.8386420864962,12.4526116757268,5.18535175988683,89.6223595734565,65304,54,4.04113071174813,1.90692469264108,95.0669021259254,5.5143110410716,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_1_8_1","Synchronous",6.4750538367012,98.1436846623047,21883,184,15.7791436274734,3.16715226448526,99.1649281178765,19.6789441028823,3.68889720849302,76.5214983697805,50891,19,3.14983002888526,1.47535874818605,94.6677741656761,4.75201284386083,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_2_8_2","Synchronous",1.73808668017162,92.12833545108,8375,162,10.388776119403,2.61515065126935,96.3214739517154,13.7369374811235,3.68586834038631,71.3552690041995,45331,24,3.29472105181884,1.56158589055153,93.8722176303933,5.02385579135771,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_1_9_2","Synchronous",1.11612839992494,90.1007013127135,6366,110,4.72243166823751,1.82685018062657,97.0089312473776,9.20591581342435,6.94009163416574,94.7732548367607,37143,61,5.61696685781978,2.36532259711489,96.8160736268778,6.25283849200528,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_2_9_1","Synchronous",1.91316704360447,96.2005839875509,6224,122,8.83997429305913,2.62713369886967,98.0714423093735,9.90114739629303,3.70899894418626,76.4883380932953,26552,29,3.38908556794215,1.60855654090623,90.4333265333877,4.25061925689173,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_1_9_1","Synchronous",1.33011489438995,91.240600558308,7293,78,4.97463320992733,1.93720449440617,98.3678293891306,12.0983606557377,4.0427987607666,80.7362986992732,31706,25,3.26540717845203,1.53903942260449,84.9839358682429,3.40328524139654,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_2_9_2","Synchronous",1.85917701670647,93.8411990140161,7442,103,7.00833109379199,2.33318699131948,97.4792637506972,8.37631416202845,3.44969562992735,81.3375615729783,25449,34,3.49726904789972,1.66111370917578,89.7334198477468,4.19091723931879,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_1_9_2","Synchronous",3.39029965799593,95.0345793479323,18818,207,9.30316718035923,2.59964650680701,97.1136829991206,11.0056597969855,6.63031555346665,93.5505889539593,76518,61,4.60325675004574,2.1045498509109,96.1095839475187,5.95401220856574,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_2_9_1","Synchronous",3.11975884691457,96.1519402527225,16553,142,9.84661390684468,2.73559315784245,97.6149462581262,10.4424460431655,3.77969281290101,74.2663194137078,47900,29,3.32782881002088,1.57134333061126,91.0392895912634,4.34443505713905,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_1_9_1","Synchronous",5.12499997699483,96.9116960534348,21865,217,12.3425565973016,2.97726505426838,98.7129672855245,16.239499025226,4.04373262913324,80.1516345789549,56934,24,3.23274317630941,1.52595168036501,84.1510945821775,3.39053918902321,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_2_9_2","Synchronous",2.39528000145761,94.4325350175568,17426,116,7.05285206014002,2.35655668341154,97.3499604299687,8.61435953222736,3.88008570287966,83.7381659087402,51559,37,3.57856048410559,1.699430421163,90.6743276239232,4.25619394559127,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_1_9_2","Synchronous",1.88024023287859,95.1156963313887,8280,90,11.7359903381643,2.71826840002502,96.2922360126855,13.7262452909167,5.042537106716,88.1002269949363,62735,49,4.02127998724795,1.87569362774205,95.9521564518945,5.64836362141271,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_2_9_1","Synchronous",2.04626395102586,93.5476907856276,10046,89,10.3534740195103,2.71737520529085,94.4452938795701,11.8080512762847,4.13003776047605,77.7842682448451,53731,33,3.39522808062385,1.60761000859001,93.8865485306909,5.66502868609946,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_1_9_1","Synchronous",2.99551251932204,97.9110731554469,8890,127,17.9260967379078,3.34572450628958,98.8781234064253,22.7023557624489,3.9636085018919,77.9359430604982,51719,34,3.39177091591098,1.60660931683775,86.2187390317264,3.55972558514931,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_2_9_2","Synchronous",1.42050489540837,91.1950663349917,7875,87,8.93815873015873,2.57736845441863,94.3084058872305,11.6242414564037,6.65544459293333,92.3824290499601,74458,71,4.68924762953612,2.1255484653943,95.7988262749311,6.40175398270771,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_1_9_2","Synchronous",0.59375426170793,88.8661583286839,5765,82,4.97311361665221,2.02211873795414,95.8713037009485,6.80677816901408,4.22916275217748,89.532022268395,50779,50,4.23444731089624,1.95785375462528,94.9979388826662,5.40596640049286,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_2_9_1","Synchronous",5.30348329576129,98.656339357597,13162,215,21.5997568758547,3.4580850623192,99.4541378640238,37.3365033871808,3.45319139681712,72.4849053524804,42551,30,3.34046203379474,1.57953706635005,88.7351093342037,5.06641432522929,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_1_9_1","Synchronous",0.567896449492331,89.7138412677836,5486,64,5.04611738971929,2.06438097894526,97.1027643646498,7.70851556470286,3.24562588301631,77.2762046346082,41702,35,3.41535178168913,1.61472739682456,84.4858362858026,3.50488430719366,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
